TimeInterval,Function,HitCount,Percentage,Time(ms),Time/Hit
12,std::_Adl_verify_range<b2ParticleSystem::Proxy *b2ParticleSystem::Proxy *>,1,0.0005,0.0561,0.0561
12,std::_Next_iter<b2ParticleSystem::Proxy *>,1,0.0005,0.1785,0.1785
12,b2MulT,1,0.0005,0.1034,0.1034
12,b2Body::IsAwake,1,0.0005,0.1129,0.1129
12,NtUserSetCursor,1,0.0005,0.0772,0.0772
12,b2PolygonShape::ComputeDistance,1,0.0005,0.0746,0.0746
12,b2ParticleSystem::SolveGravity,1,0.0005,0.081,0.081
12,b2Shape::GetType,1,0.0005,0.0979,0.0979
12,fgDestroyWindow,1,0.0005,0.0622,0.0622
12,b2GrowableBuffer<b2ParticleContact>::GetCount,1,0.0005,0.1083,0.1083
12,b2Min<float>,1,0.0005,0.0454,0.0454
12,b2GrowableBuffer<b2ParticleSystem::Proxy>::End,1,0.0005,0.1468,0.1468
12,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.1439,0.1439
12,o_memset,1,0.0005,0.0523,0.0523
12,b2GrowableBuffer<b2ParticleContact>::operator[],1,0.0005,0.1282,0.1282
12,LdrGetProcedureAddressForCaller,1,0.0005,0.0916,0.0916
12,RtlInitAnsiString,1,0.0005,0.0731,0.0731
12,sqrtf,1,0.0005,0.101,0.101
12,b2DynamicTree::GetUserData,1,0.0005,0.0458,0.0458
12,LdrRscIsTypeExist,1,0.0005,0.042,0.042
12,b2Mul,1,0.0005,0.5172,0.5172
12,b2ParticleSystem::GetInsideBoundsEnumerator,1,0.0005,0.0732,0.0732
12,ILT+17060(?GetCount?$b2GrowableBufferUb2ParticleContactQEBAHXZ),1,0.0005,0.0776,0.0776
12,b2DistanceProxy::b2DistanceProxy,1,0.0005,0.0792,0.0792
12,b2Min,1,0.0005,0.0411,0.0411
12,memset,1,0.0005,0.0961,0.0961
12,ZwWaitForSingleObject,1,0.0005,0.0805,0.0805
13,NtUserMsgWaitForMultipleObjectsEx,169,0.0845,16.4459,0.097313
13,b2ParticleSystem::AddContact,28,0.014,2.152,0.0768571
13,b2Vec2::b2Vec2,25,0.0125,2.0995,0.08398
13,operator<,22,0.011,1.8094,0.0822455
13,b2InvSqrt,17,0.0085,1.3574,0.0798471
13,operator-,14,0.007,1.1033,0.0788071
13,b2ParticleSystem::SolveDamping,14,0.007,0.9487,0.0677643
13,b2Min<float>,10,0.005,0.6169,0.06169
13,b2Dot,10,0.005,0.6733,0.06733
13,b2ParticleSystem::SolvePressure,10,0.005,0.6886,0.06886
13,_RTC_CheckStackVars,9,0.0045,0.7909,0.0878778
13,NtQueryInformationThread,9,0.0045,1.0391,0.115456
13,operator*,9,0.0045,0.5828,0.0647556
13,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,9,0.0045,0.9183,0.102033
13,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,8,0.004,0.6314,0.078925
13,b2ParticleContact::SetNormal,8,0.004,0.7363,0.0920375
13,b2Vec2::operator-=,5,0.0025,0.2472,0.04944
13,b2ParticleSystem::FindContacts_Reference,5,0.0025,0.4864,0.09728
13,b2ParticleSystem::SolveCollision,5,0.0025,0.2297,0.04594
13,b2Vec2::operator+=,4,0.002,0.2424,0.0606
13,b2ParticleContact::GetWeight,4,0.002,0.2837,0.070925
13,b2Max<float>,4,0.002,0.2567,0.064175
13,NtUserGetKeyState,4,0.002,0.3437,0.085925
13,b2ParticleSystem::ComputeWeight,4,0.002,0.219,0.05475
13,computeTag,4,0.002,0.4698,0.11745
13,b2ParticleContact::GetIndexA,4,0.002,0.2479,0.061975
13,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,3,0.0015,0.2086,0.0695333
13,b2Max,3,0.0015,0.2266,0.0755333
13,NtUserGetMessage,3,0.0015,0.2184,0.0728
13,b2ParticleSystem::InsideBoundsEnumerator::GetNext,3,0.0015,0.1979,0.0659667
13,b2ParticleSystem::UpdateProxies_Reference,3,0.0015,0.274,0.0913333
13,b2ParticleContact::GetIndexB,3,0.0015,0.2476,0.0825333
13,std::move<b2ParticleSystem::Proxy &>,3,0.0015,0.173,0.0576667
13,std::_Insertion_sort_unchecked<b2ParticleSystem::Proxy *std::less<void> >,3,0.0015,0.1554,0.0518
13,b2Min,3,0.0015,0.2319,0.0773
13,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,2,0.001,0.1658,0.0829
13,NtUserPeekMessage,2,0.001,0.2667,0.13335
13,NtGdiGetDCDword,2,0.001,0.2387,0.11935
13,b2ParticleContact::SetIndices,2,0.001,0.1109,0.05545
13,b2PolygonShape::ComputeDistance,2,0.001,0.0864,0.0432
13,`b2ParticleSystem::SolveCollision'::`2'::SolveCollisionCallback::ReportFixtureAndParticle,2,0.001,0.1776,0.0888
13,b2EdgeShape::RayCast,2,0.001,0.1113,0.05565
13,b2ParticleSystem::ComputeAABB,2,0.001,0.1768,0.0884
13,b2ParticleSystem::LimitVelocity,2,0.001,0.1735,0.08675
13,b2GrowableBuffer<b2ParticleContact>::operator[],2,0.001,0.1023,0.05115
13,b2Vec2::Length,2,0.001,0.0717,0.03585
13,ZwWaitForSingleObject,2,0.001,0.303,0.1515
13,b2ParticleContact::GetNormal,1,0.0005,0.0654,0.0654
13,b2ParticleContact::SetFlags,1,0.0005,0.0711,0.0711
13,std::_Copy_backward_memmove<b2ParticleSystem::Proxy *b2ParticleSystem::Proxy *>,1,0.0005,0.0424,0.0424
13,b2ParticleContact::SetWeight,1,0.0005,0.0703,0.0703
13,ILT+4325(?GetNextb2ParticleSystemQEAAPEAV1XZ),1,0.0005,0.072,0.072
13,b2EPCollider::ComputePolygonSeparation,1,0.0005,0.0896,0.0896
13,NtUserWindowFromDC,1,0.0005,0.1147,0.1147
13,std::swap<b2ParticleSystem::Proxy0>,1,0.0005,0.0764,0.0764
13,operator+,1,0.0005,0.0639,0.0639
13,b2EdgeAndPolygonContact::`scalar deleting destructor',1,0.0005,0.071,0.071
13,ILT+16680(_RTC_CheckStackVars),1,0.0005,0.071,0.071
13,GLUI_Master_Object::get_viewport_area,1,0.0005,0.0854,0.0854
13,b2ParticleSystem::GetParticleInvMass,1,0.0005,0.0528,0.0528
13,b2Fixture::GetBody,1,0.0005,0.0662,0.0662
13,ILT+12460(??$?RAEAUProxyb2ParticleSystemAEAU01?$lessXstdQEBA_NAEAUProxyb2ParticleSystem,1,0.0005,0.0681,0.0681
13,b2Contact::Update,1,0.0005,0.0971,0.0971
13,std::next<b2ParticleSystem::Proxy const *>,1,0.0005,0.0717,0.0717
13,b2FixtureParticleQueryCallback::b2FixtureParticleQueryCallback,1,0.0005,0.0748,0.0748
13,`b2ParticleSystem::SolveCollision'::`2'::SolveCollisionCallback::ShouldCollide,1,0.0005,0.1027,0.1027
13,std::_Seek_wrapped<b2ParticleSystem::Proxy const *b2ParticleSystem::Proxy const * &>,1,0.0005,0.1058,0.1058
13,b2FixtureParticleQueryCallback::ReportFixture,1,0.0005,0.0895,0.0895
13,glOrtho,1,0.0005,0.0476,0.0476
13,ILT+2350(??$b2MinMYAMMMZ),1,0.0005,0.0331,0.0331
13,b2EPCollider::Collide,1,0.0005,0.1075,0.1075
13,cosf,1,0.0005,0.0338,0.0338
13,Test::Step,1,0.0005,0.1397,0.1397
13,std::iter_swap<b2ParticleSystem::Proxy *b2ParticleSystem::Proxy *>,1,0.0005,0.0967,0.0967
13,b2ContactManager::Collide,1,0.0005,0.0947,0.0947
13,computeRelativeTag,1,0.0005,0.0476,0.0476
13,ILT+19060(??DYA?AUb2Vec2MAEBU0Z),1,0.0005,0.1184,0.1184
13,RtlQueryPerformanceCounter,1,0.0005,0.0977,0.0977
13,ILT+3605(?b2DotYAMAEBUb2Vec2,1,0.0005,0.0807,0.0807
13,b2CircleShape::RayCast,1,0.0005,0.1115,0.1115
13,b2PolygonShape::RayCast,1,0.0005,0.0848,0.0848
13,LdrRscIsTypeExist,1,0.0005,0.0911,0.0911
13,RtlInitAnsiString,1,0.0005,0.0945,0.0945
14,NtUserMsgWaitForMultipleObjectsEx,180,0.09,17.6861,0.0982561
14,operator<,22,0.011,2.065,0.0938636
14,b2Vec2::b2Vec2,19,0.0095,1.2737,0.0670368
14,b2InvSqrt,18,0.009,1.7219,0.0956611
14,operator-,17,0.0085,1.3889,0.0817
14,b2ParticleSystem::AddContact,16,0.008,1.1945,0.0746563
14,NtQueryInformationThread,15,0.0075,1.1158,0.0743867
14,b2ParticleContact::GetWeight,14,0.007,0.9449,0.0674929
14,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,12,0.006,0.8716,0.0726333
14,b2ParticleSystem::InsideBoundsEnumerator::GetNext,11,0.0055,0.8442,0.0767455
14,b2ParticleSystem::SolveDamping,11,0.0055,0.7546,0.0686
14,b2Min<float>,10,0.005,0.6957,0.06957
14,operator*,9,0.0045,0.5717,0.0635222
14,b2Dot,8,0.004,0.533,0.066625
14,b2ParticleSystem::FindContacts_Reference,6,0.003,0.3544,0.0590667
14,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,6,0.003,0.4383,0.07305
14,b2Vec2::operator+=,6,0.003,0.4993,0.0832167
14,b2Vec2::operator-=,5,0.0025,0.2824,0.05648
14,b2ParticleContact::SetWeight,5,0.0025,0.2452,0.04904
14,_RTC_CheckStackVars,5,0.0025,0.3898,0.07796
14,computeTag,5,0.0025,0.4269,0.08538
14,b2Max<float>,4,0.002,0.2758,0.06895
14,std::_Prev_iter<b2ParticleSystem::Proxy *>,4,0.002,0.3041,0.076025
14,b2ParticleSystem::SolvePressure,4,0.002,0.3016,0.0754
14,NtUserGetKeyState,4,0.002,0.2993,0.074825
14,b2ParticleSystem::ComputeWeight,4,0.002,0.2446,0.06115
14,NtUserGetMessage,3,0.0015,0.3109,0.103633
14,b2ParticleSystem::UpdateProxies_Reference,3,0.0015,0.3713,0.123767
14,b2ParticleContact::SetNormal,3,0.0015,0.2409,0.0803
14,b2ParticleSystem::SolveCollision,3,0.0015,0.1487,0.0495667
14,NtUserWindowFromDC,3,0.0015,0.2499,0.0833
14,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,3,0.0015,0.2383,0.0794333
14,b2Min,3,0.0015,0.1881,0.0627
14,b2ParticleSystem::ComputeAABB,3,0.0015,0.2618,0.0872667
14,b2Contact::Update,2,0.001,0.2261,0.11305
14,NtUserGetDC,2,0.001,0.29,0.145
14,b2PolygonShape::ComputeDistance,2,0.001,0.2214,0.1107
14,ILT+12040(??MYA_NAEBUProxyb2ParticleSystem,2,0.001,0.1022,0.0511
14,std::_Insertion_sort_unchecked<b2ParticleSystem::Proxy *std::less<void> >,2,0.001,0.1336,0.0668
14,b2ParticleContact::SetIndices,2,0.001,0.3517,0.17585
14,ILT+12485(??0b2Vec2QEAAMMZ),2,0.001,0.1307,0.06535
14,b2PolygonShape::RayCast,2,0.001,0.1358,0.0679
14,b2ParticleContact::GetIndexB,2,0.001,0.183,0.0915
14,b2ParticleSystem::Solve,2,0.001,0.1097,0.05485
14,b2ParticleContact::GetIndexA,2,0.001,0.1412,0.0706
14,b2ParticleContact::GetNormal,2,0.001,0.1743,0.08715
14,b2ParticleSystem::LimitVelocity,1,0.0005,0.0326,0.0326
14,b2EPCollider::Collide,1,0.0005,0.1472,0.1472
14,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.0655,0.0655
14,b2Mul,1,0.0005,0.0334,0.0334
14,b2ParticleContact::SetFlags,1,0.0005,0.0409,0.0409
14,NtUserReleaseDC,1,0.0005,0.063,0.063
14,sqrtf,1,0.0005,0.0894,0.0894
14,b2Fixture::RayCast,1,0.0005,0.059,0.059
14,std::move<b2ParticleSystem::Proxy &>,1,0.0005,0.155,0.155
14,b2GrowableBuffer<b2ParticleContact>::GetCount,1,0.0005,0.0706,0.0706
14,b2Body::IsAwake,1,0.0005,0.1374,0.1374
14,SE_GetProcAddressForCaller,1,0.0005,0.0748,0.0748
14,b2Body::GetTransform,1,0.0005,0.0696,0.0696
14,b2Mul,1,0.0005,0.1417,0.1417
14,b2GrowableBuffer<b2ParticleBodyContact>::operator[],1,0.0005,0.0511,0.0511
14,ILT+17150(??GYA?AUb2Vec2AEBU0,1,0.0005,0.0541,0.0541
14,b2Vec2::Length,1,0.0005,0.0558,0.0558
14,b2EdgeAndPolygonContact::Evaluate,1,0.0005,0.0941,0.0941
14,std::swap<b2ParticleSystem::Proxy0>,1,0.0005,0.0818,0.0818
14,b2GrowableBuffer<b2ParticleContact>::operator[],1,0.0005,0.063,0.063
14,ILT+3605(?b2DotYAMAEBUb2Vec2,1,0.0005,0.0498,0.0498
14,b2Vec2::Normalize,1,0.0005,0.0382,0.0382
14,std::forward<b2ParticleSystem::Proxy * &>,1,0.0005,0.0686,0.0686
14,std::_Copy_backward_memmove<b2ParticleSystem::Proxy *b2ParticleSystem::Proxy *>,1,0.0005,0.0868,0.0868
14,wcstombs,1,0.0005,0.0954,0.0954
14,b2GetPointStates,1,0.0005,0.1692,0.1692
14,ILT+14610(??A?$b2GrowableBufferUb2ParticleContactQEAAAEAUb2ParticleContactHZ),1,0.0005,0.0365,0.0365
14,b2MulT,1,0.0005,0.047,0.047
14,b2Max,1,0.0005,0.0519,0.0519
15,NtUserMsgWaitForMultipleObjectsEx,201,0.1005,17.9326,0.0892169
15,b2Vec2::b2Vec2,26,0.013,2.2477,0.08645
15,b2ParticleSystem::AddContact,24,0.012,1.8876,0.07865
15,b2InvSqrt,21,0.0105,1.5213,0.0724429
15,b2ParticleSystem::SolveDamping,15,0.0075,1.0755,0.0717
15,operator<,14,0.007,1.3575,0.0969643
15,operator-,12,0.006,0.8845,0.0737083
15,b2ParticleSystem::SolvePressure,9,0.0045,0.5794,0.0643778
15,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,9,0.0045,0.7974,0.0886
15,b2Dot,8,0.004,0.5632,0.0704
15,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,7,0.0035,0.5886,0.0840857
15,NtQueryInformationThread,7,0.0035,0.5792,0.0827429
15,b2ParticleSystem::InsideBoundsEnumerator::GetNext,7,0.0035,0.5556,0.0793714
15,b2ParticleSystem::FindContacts_Reference,6,0.003,0.4489,0.0748167
15,b2ParticleSystem::ComputeWeight,6,0.003,0.4115,0.0685833
15,b2ParticleSystem::UpdateProxies_Reference,5,0.0025,0.5008,0.10016
15,operator*,5,0.0025,0.3863,0.07726
15,_RTC_CheckStackVars,5,0.0025,0.2895,0.0579
15,computeTag,5,0.0025,0.5726,0.11452
15,b2GrowableBuffer<b2ParticleContact>::GetCount,4,0.002,0.2623,0.065575
15,b2ParticleContact::GetIndexB,4,0.002,0.2502,0.06255
15,b2PolygonShape::ComputeDistance,4,0.002,0.3569,0.089225
15,b2Vec2::operator+=,4,0.002,0.2587,0.064675
15,b2ParticleContact::GetWeight,4,0.002,0.232,0.058
15,b2Min<float>,4,0.002,0.2402,0.06005
15,b2Max<float>,4,0.002,0.2826,0.07065
15,b2Vec2::operator-=,3,0.0015,0.1879,0.0626333
15,b2ParticleContact::GetIndexA,3,0.0015,0.188,0.0626667
15,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,3,0.0015,0.2738,0.0912667
15,b2PolygonShape::RayCast,3,0.0015,0.1546,0.0515333
15,ILT+14610(??A?$b2GrowableBufferUb2ParticleContactQEAAAEAUb2ParticleContactHZ),3,0.0015,0.2236,0.0745333
15,b2ParticleContact::SetWeight,3,0.0015,0.1821,0.0607
15,b2Min,3,0.0015,0.1512,0.0504
15,b2ParticleContact::SetNormal,3,0.0015,0.2183,0.0727667
15,b2ContactManager::Collide,2,0.001,0.11,0.055
15,sqrtf,2,0.001,0.1879,0.09395
15,b2ParticleSystem::SolveCollision,2,0.001,0.1035,0.05175
15,b2MulT,2,0.001,0.1814,0.0907
15,std::_Prev_iter<b2ParticleSystem::Proxy *>,2,0.001,0.1478,0.0739
15,b2Max,2,0.001,0.1014,0.0507
15,b2GetPointStates,2,0.001,0.1816,0.0908
15,std::move<b2ParticleSystem::Proxy &>,2,0.001,0.0794,0.0397
15,glClear,1,0.0005,0.091,0.091
15,b2TestOverlap,1,0.0005,0.0905,0.0905
15,std::lower_bound<b2ParticleSystem::Proxy const *unsigned intstd::less<void> >,1,0.0005,0.0348,0.0348
15,ILT+12485(??0b2Vec2QEAAMMZ),1,0.0005,0.1136,0.1136
15,b2ContactSolver::SolveVelocityConstraints,1,0.0005,0.0999,0.0999
15,b2ParticleSystem::ComputeAABB,1,0.0005,0.0668,0.0668
15,b2SeparationFunction::Initialize,1,0.0005,0.1017,0.1017
15,computeRelativeTag,1,0.0005,0.0391,0.0391
15,Test::PreSolve,1,0.0005,0.1301,0.1301
15,b2CircleShape::ComputeAABB,1,0.0005,0.0697,0.0697
15,std::_Adl_verify_range<b2ParticleSystem::Proxy *b2ParticleSystem::Proxy *>,1,0.0005,0.076,0.076
15,std::forward<b2ParticleSystem::Proxy * &>,1,0.0005,0.0641,0.0641
15,b2EPCollider::Collide,1,0.0005,0.0948,0.0948
15,ILT+4560(?StepTestUEAAXPEAUSettingsZ),1,0.0005,0.0775,0.0775
15,ILT+21685(?SetIndicesb2ParticleContactQEAAXHHZ),1,0.0005,0.0617,0.0617
15,`b2ParticleSystem::SolveCollision'::`2'::SolveCollisionCallback::ReportFixtureAndParticle,1,0.0005,0.1001,0.1001
15,SE_GetProcAddressForCaller,1,0.0005,0.0702,0.0702
15,b2ParticleContact::SetFlags,1,0.0005,0.0753,0.0753
15,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,1,0.0005,0.0776,0.0776
15,b2Mul,1,0.0005,0.0361,0.0361
15,std::_To_address<b2ParticleSystem::Proxy *>,1,0.0005,0.069,0.069
15,b2ParticleSystem::Solve,1,0.0005,0.0946,0.0946
15,b2Vec2::operator-,1,0.0005,0.1021,0.1021
15,b2DynamicTree::GetUserData,1,0.0005,0.1129,0.1129
15,b2ParticleContact::GetNormal,1,0.0005,0.0869,0.0869
15,b2Body::ApplyLinearImpulse,1,0.0005,0.0568,0.0568
15,ILT+16680(_RTC_CheckStackVars),1,0.0005,0.053,0.053
15,b2MulT,1,0.0005,0.0698,0.0698
15,ILT+3605(?b2DotYAMAEBUb2Vec2,1,0.0005,0.0329,0.0329
15,b2EPCollider::ComputePolygonSeparation,1,0.0005,0.0898,0.0898
15,b2WorldManifold::Initialize,1,0.0005,0.1292,0.1292
15,ILT+12040(??MYA_NAEBUProxyb2ParticleSystem,1,0.0005,0.0753,0.0753
15,ILT+20115(?Evaluateb2EdgeAndPolygonContactUEAAXPEAUb2ManifoldAEBUb2Transform,1,0.0005,0.2061,0.2061
15,b2World::SetAllowSleeping,1,0.0005,0.0956,0.0956
15,ILT+12460(??$?RAEAUProxyb2ParticleSystemAEAU01?$lessXstdQEBA_NAEAUProxyb2ParticleSystem,1,0.0005,0.088,0.088
15,fgPlatformGlutGet,1,0.0005,0.102,0.102
15,std::_Get_unwrapped<b2ParticleSystem::Proxy const * &>,1,0.0005,0.0909,0.0909
15,b2GrowableBuffer<b2ParticleContact>::operator[],1,0.0005,0.0335,0.0335
16,NtUserMsgWaitForMultipleObjectsEx,165,0.0825,15.9094,0.0964206
16,b2Vec2::b2Vec2,24,0.012,1.728,0.072
16,b2InvSqrt,22,0.011,1.9873,0.0903318
16,b2ParticleSystem::AddContact,19,0.0095,1.3703,0.0721211
16,operator<,19,0.0095,1.8046,0.0949789
16,operator-,17,0.0085,1.2927,0.0760412
16,NtQueryInformationThread,13,0.0065,0.9609,0.0739154
16,b2ParticleContact::SetNormal,10,0.005,0.8108,0.08108
16,b2ParticleSystem::SolveDamping,9,0.0045,0.6107,0.0678556
16,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,9,0.0045,0.6519,0.0724333
16,operator*,9,0.0045,0.5946,0.0660667
16,NtUserGetMessage,8,0.004,0.7042,0.088025
16,b2Dot,8,0.004,0.6872,0.0859
16,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,8,0.004,0.6118,0.076475
16,b2ParticleContact::GetWeight,7,0.0035,0.5112,0.0730286
16,`b2ParticleSystem::SolveCollision'::`2'::SolveCollisionCallback::ReportFixtureAndParticle,7,0.0035,0.614,0.0877143
16,b2ParticleSystem::InsideBoundsEnumerator::GetNext,7,0.0035,0.5016,0.0716571
16,NtUserGetKeyState,7,0.0035,0.6161,0.0880143
16,b2ParticleContact::SetWeight,7,0.0035,0.4385,0.0626429
16,_RTC_CheckStackVars,6,0.003,0.6521,0.108683
16,b2ParticleSystem::SolvePressure,6,0.003,0.4133,0.0688833
16,b2Vec2::operator+=,5,0.0025,0.2738,0.05476
16,b2ParticleSystem::SolveCollision,5,0.0025,0.4182,0.08364
16,b2Min<float>,4,0.002,0.2267,0.056675
16,b2ParticleSystem::FindContacts_Reference,4,0.002,0.2498,0.06245
16,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,4,0.002,0.2299,0.057475
16,b2ParticleContact::GetIndexA,4,0.002,0.3085,0.077125
16,b2ParticleSystem::ComputeWeight,4,0.002,0.2807,0.070175
16,std::move<b2ParticleSystem::Proxy &>,4,0.002,0.4061,0.101525
16,b2ParticleContact::GetNormal,4,0.002,0.3483,0.087075
16,b2ParticleSystem::LimitVelocity,3,0.0015,0.2173,0.0724333
16,std::_Prev_iter<b2ParticleSystem::Proxy *>,3,0.0015,0.2064,0.0688
16,NtUserPeekMessage,3,0.0015,0.1921,0.0640333
16,b2Max<float>,3,0.0015,0.1976,0.0658667
16,b2Max,3,0.0015,0.2179,0.0726333
16,b2ParticleContact::GetIndexB,3,0.0015,0.2726,0.0908667
16,NtUserReleaseDC,2,0.001,0.1714,0.0857
16,b2GrowableBuffer<b2ParticleContact>::operator[],2,0.001,0.0975,0.04875
16,NtUserGetDC,2,0.001,0.1586,0.0793
16,NtUserWindowFromDC,2,0.001,0.175,0.0875
16,computeRelativeTag,2,0.001,0.1252,0.0626
16,ILT+3915(?GetWeightb2ParticleContactQEBAMXZ),2,0.001,0.1615,0.08075
16,operator+,2,0.001,0.2477,0.12385
16,b2PolygonShape::RayCast,2,0.001,0.1365,0.06825
16,computeTag,2,0.001,0.0959,0.04795
16,b2GrowableBuffer<b2ParticleContact>::GetCount,2,0.001,0.1189,0.05945
16,b2PolygonShape::ComputeDistance,2,0.001,0.1036,0.0518
16,ZwWaitForSingleObject,2,0.001,0.1463,0.07315
16,b2EdgeAndPolygonContact::Evaluate,2,0.001,0.1627,0.08135
16,b2Vec2::Normalize,2,0.001,0.1695,0.08475
16,ILT+16680(_RTC_CheckStackVars),1,0.0005,0.0325,0.0325
16,b2Timer::GetTicks,1,0.0005,0.0931,0.0931
16,b2ParticleSystem::ComputeAABB,1,0.0005,0.0685,0.0685
16,sqrtf,1,0.0005,0.0543,0.0543
16,b2ParticleSystem::UpdateProxies_Reference,1,0.0005,0.092,0.092
16,b2GetPointStates,1,0.0005,0.1247,0.1247
16,b2Body::GetInertia,1,0.0005,0.0731,0.0731
16,b2Mul,1,0.0005,0.0857,0.0857
16,NtGdiGetDCDword,1,0.0005,0.2076,0.2076
16,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ShouldCollide,1,0.0005,0.0892,0.0892
16,b2Vec2::operator-=,1,0.0005,0.071,0.071
16,b2Vec2::LengthSquared,1,0.0005,0.0667,0.0667
16,glutBitmapCharacter,1,0.0005,0.0545,0.0545
16,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.0907,0.0907
16,NtGdiGetTransform,1,0.0005,0.0794,0.0794
16,NtDelayExecution,1,0.0005,0.0681,0.0681
16,ILT+12040(??MYA_NAEBUProxyb2ParticleSystem,1,0.0005,0.0702,0.0702
16,b2Body::GetTransform,1,0.0005,0.0361,0.0361
16,memcpy,1,0.0005,0.0691,0.0691
16,b2ParticleSystem::UpdateProxies,1,0.0005,0.0728,0.0728
16,ILT+10795(??Zb2Vec2QEAAXAEBU0Z),1,0.0005,0.0713,0.0713
16,NtGdiGetRandomRgn,1,0.0005,0.0795,0.0795
16,operator<,1,0.0005,0.1015,0.1015
16,glutSetWindow,1,0.0005,0.0301,0.0301
16,b2ParticleSystem::SolveLifetimes,1,0.0005,0.0895,0.0895
16,b2Vec2::Length,1,0.0005,0.0407,0.0407
16,b2GrowableStack<int256>::b2GrowableStack<int256>,1,0.0005,0.0439,0.0439
16,b2ParticleContact::SetFlags,1,0.0005,0.0694,0.0694
